lcd_id,text
37887,"MolDX: EnvisiaÂ, VeracyteÂ, Idiopathic Pulmonary Fibrosis Diagnostic Test This is a laboratory test which will assist physicians caring for patients who have developed pulmonary (lung) scarring.
This policy provides limited coverage for the Envisia&trade; Genomic Classifier (Veracyte&trade;, Inc., South San Francisco, CA), a tissue based multi-analyte assay with algorithm analysis test (hereafter called Envisia&trade;) for interstitial lung disease (ILD) patients who are suspected of having idiopathic pulmonary fibrosis (IPF) and who do not have a definitive usual interstitial pneumonia (UIP) pattern by high resolution computed tomography (HRCT) or other known cause of ILD. IPF suspicion increases significantly in patients greater than 60 years of age when HRCT is not definitive, and comorbidities in this population make clinicians reluctant to perform surgical lung biopsy to obtain a diagnosis due to significant procedure morbidity and mortality. Envisia&trade; testing is performed on less-invasive bronchoscopy transbronchial biopsy (TBB) samples and is intended to provide a categorical UIP or non-UIP result that along with clinical and radiographic information may guide treatment without the need or risk of surgical lung biopsy.
&nbsp; "
37893,"Endovenous Stenting Compliance with the provisions in this policy may be monitored and addressed through post payment data analysis and subsequent medical review audits.History/Background and/or General InformationChronic venous disease (CVD) is prevalent in the United States of America (USA) affecting more than 6 million adults.1 CVD may be defined as any morphological and functional abnormality of the venous system of long duration manifested either by symptoms and/or signs indicating the need for investigation and/or care.2 Symptoms of progression may include leg heaviness, aching, fatigue, edema, and ulceration.A common feature in chronic venous disease is the formation of progressive venous hypertension in which inflammatory and pro-thrombotic mechanisms are triggered. While the pathophysiology of venous disease is largely related to stasis and reflux, the sequelae of same may ultimately lead to subsequent obstruction resulting in the partial or total occlusion of a vein.Venous thrombosis is the formation of a blood clot in any segment of the deep or superficial venous system. Venous obstruction is considered to be a partial or complete blockage of venous flow in any venous segment. The blockage may be a result of an internal thrombosis or external compression of a vein.Deep Venous Thrombosis (DVT) refers to the formation of blood clots in at least one deep vein, usually of the lower or upper extremities. The Centers for Disease Control and Prevention (CDC) estimates 20-50% of people who experience DVT develop long-term complications.3 Post-thrombotic syndrome (PTS), manifesting itself with a myriad of symptoms, is recognized as the most common long-term complication of DVT.After DVT is objectively diagnosed, clinical tools used to help define PTS may include the Villalta scale, Ginsberg measure or the Brandjes scale. Other tools developed for general chronic venous disease include the Clinical, Etiological, Anatomic, Pathophysiological (CEAP) classification, Venous Clinical Severity Score (VCSS) and the Widmer scale.4Venous stenosis is an abnormal narrowing in a vein. Venous stenosis most commonly affects the axillary, brachial, cephalic, or brachiocephalic veins of the upper extremities, or the superior vena cava, but can also affect the central veins in the abdomen and the pulmonary artery and veins. Common causes are extrinsic compression, thrombosis from various etiologies including, but not limited to, trauma and stenosis from placement of central venous catheters, pacemaker leads or hemodialysis catheters.Noninvasive conservative management of venous disease and stenosis includes treatment that improves venous circulation and reduces lower extremity edema (e.g., elevation, analgesics, diuretics, weight management, exercise, tobacco cessation or compression and anticoagulant therapy) to prevent thromboembolic complications.Failed conservative management of clinically significant symptomatic venous stenosis may include angioplasty and placement of an endovenous stent. An endovenous stent may be defined as a synthetic tubular structure implanted in native or graft vasculature to provide mechanical radial support and enhance vessel patency. Percutaneous transluminal angioplasty (PTA) delivers the stent under radiographic guidance to the intended location, where it is expanded within the luminal space using either a balloon catheter or a self-expanding mechanism.In the infancy of stenting, intravascular stents were developed for arterial obstructions to restore and maintain arterial perfusion. Early venous stenting extrapolated these indications from arterial use and applied balloon-expandable and self-expandable stents to veins as an off-label use.As an initial therapeutic intervention, angioplasty may be performed on near-obstructed veins to alleviate symptomatic areas of stenosis. In general, the determination of success for angioplasty is evaluated by using the degree of residual stenosis, the appearance of the vessel wall, and the absence of a complication.5Clinical experience has shown advantages and disadvantages of the different stent types. Compared to the self-expanding type, balloon-expandable stents tend to have higher radial force but will not re-expand if crushed or bent. On the other hand, self-expanding stents, available in larger lengths and diameters, are reported to conform better to curvatures and deploy easily. Venous stent technologies are emerging with many questions still unanswered.6In the search for the optimal endovenous stent, various types, each with their unique characteristics, have been tried in search of the optimal desired outcome.Nitinol stents have also been developed as an adjunct for treatment of venous stenosis.Several different stents are currently used in the medical community.Coverage for placement of endovenous stents depends on the use of a U.S. Food and Drug Administration (FDA) approved stent. Neither FDA classification and marketing indication nor American Medical Association (AMA) Current Procedural Terminology (CPT) category descriptors determine that a product meets Medicare reasonable and necessary requirements. Each device has specific indications described by the FDA for approved market uses. All products with FDA clearance/approval used in accordance with the individualized product application guidelines will be considered for the purpose of this LCD. Stent placement is covered by Medicare only when an FDA-approved stent is used for the FDA-approved indications or for off-label indication(s) supported by the peer reviewed medical literature. For more details please see the FDA website at http://www.fda.gov/.It is the responsibility of the treating physician/practitioner to:

Determine and comply with FDA approval and specific designation for use of any agent or device utilized for the procedure or treatment planned
Comply with all applicable State and Federal regulations, laws and licensure related to the use of the agents and devices utilized

The central focus of this Local Coverage Determination (LCD) will be on the indications for placement of stents in a severely symptomatic patient with a vein which may be partially or near occluded.Covered Indications Failed conservative management of CVD may include the need for Percutaneous Transluminal Angioplasty (PTA). Placement of endovenous stents may be considered as a planned adjunct to suboptimal or failed angioplasty.A suboptimal or failed angioplasty is defined as dilation judged by the physician to be suboptimal or failed due to the presence of unfavorable lesion morphology such as:

Residual stenosis of more than 30 percent for a vein measured at the narrowest point of the vascular lumen at the site of angioplasty or more than 50 percent reduction of luminal diameter.5(p59)
A tear that interrupts the integrity of the intima or lumen causing hemorrhage.
Abrupt persistent occlusion or dissection at the site of angioplasty, occlusion elastic recoil or refractory spasm.

A stent may be placed as a planned adjunct to angioplasty rather than in response to a suboptimal or failed angioplasty.Primary endovenous stenting is justified for situations where angioplasty alone is not expected to provide a durable result.Endovenous stents may be placed for patients with severely symptomatic venous obstructions due to any of the following:

Iliac vein compression syndrome also known as May-Thurner or Cockett syndrome.
Iliocaval obstruction.
Iliofemoral obstruction for patients with venous leg ulceration(s) not relieved by conservative therapies and compression. Progression of symptoms may lead to Phlegmasia Cerulea Dolens (PCD), acute inferior vena cava (IVC) thrombosis, and rapid thrombus extension despite anticoagulation as well as anatomically extensive DVT affecting the common femoral and/or iliac vein, or post-thrombotic stenosis with ankle edema of venous origin (i.e., minimum CEAP score 3).
Superior or Inferior Vena Caval Thrombosis including Superior Vena Cava syndrome.
Post-thrombotic syndrome (PTS).
As an adjunct to catheter-directed thrombolysis for acute femoroiliocaval deep vein thrombosis when post thrombolysis imaging identifies symptomatic residual stenosis.
Post radiation venous stenosis.
Symptomatic post-traumatic venous stenosis including those resulting from central venous catheters or transvenous device (e.g., pacemakers, defibrillators,) pacemaker leads or a history of abdominal and/or pelvic surgery.
Salvage of thrombosed or stenotic symptomatic or limited function arteriovenous dialysis access fistulae or grafts with compromised venous outflow, failed angioplasty rapid restenosis, or vessel perforation. This may include treatment of trapping a life threatening thrombus, an aneurysm or pseudoaneurysm that threatens the viability of the AV fistula or graft, or the treatment of a hemodialysis vascular access rupture that cannot be controlled through balloon tamponade.
Thrombotic obstruction of major hepatic veins (Budd-Chiari syndrome).
Transvenous decompression of portosystemic shunts.
Post-operative stenosis or venous narrowing due to repair of congenital cardiac disease, e.g. sinus venosus Atrial Septal Defect (ASD), discordant atrioventricular connection status post Mustard or Senning repair of Transposition of the Great Arteries (TGA).
Pulmonary vein stenosis resulting from congenital malformation, extrinsic compression, sequelae of radiofrequency ablation (RFA), lung transplantation, or status post repair of Total Anomalous Pulmonary Vein Return (TAPVR).

 
Limitations The following are considered not medically reasonable and necessary:

All other uses of endovenous stents not listed as a covered indication in this LCD.
The placement of a stent in a vein for which there is no objective-related symptom or limitation of function is considered to be preventive and, therefore, not covered by Medicare.
Presence of local or systemic infection is a relative contraindication to venous stenting except under unusual circumstances where the benefit of placing the stent may outweigh the risks. In these circumstances, the documentation should reflect the provider's rationale.
Use of stents without U.S. FDA approval.
Stenting of popliteal or tibial veins.
Venous stenosis less than or equal to 50% of diameter of vein or residual stenosis of less than 30% measured after angioplasty.
Venous stenting for idiopathic intracranial hypertension (IIH) is considered investigational and may be considered only in select isolated and unique circumstances upon individual redetermination.
A stent(s) that carries an Investigational Device Exemption (IDE) may be covered under Medicare. Medicare coverage of IDE devices is predicated, in part, upon their status with the FDA. Coverage will cease in the event a manufacturer loses (or violates relevant IDE requirements necessitating FDA&rsquo;s withdrawal of) IDE approval. The FDA issues a special identifier number that corresponds to each device or stent(s) granted an IDE.

Provider QualificationsServices will be considered reasonable and necessary only if performed by appropriately trained physicians.

Physicians who perform endovenous stent procedures must possess the knowledge, skills, training and experience necessary to properly select suitable patients who will benefit from and not be harmed by stent therapy as opposed to other intervention, perform the procedures safely, and recognize and handle complications of stent placement. Physicians who perform and report these services for Medicare payment must have satisfied training and competency guidelines in peripheral vascular medicine and intervention as part of a formal postgraduate training program in radiology, nephrology, cardiology or general/vascular surgery. Alternatively, physicians must have completed supervised training in vascular medicine and intervention as published by a recognized specialty organization of the same stature as the American College of Radiology, American College of Cardiology or American College of Surgery, or American Society of Diagnostic and Interventional Nephrology.
For those physicians who would not have had formal training, i.e. before 2000, Medicare expects that any physician who seeks and receives payment for these services is prepared to substantiate his/her training and experience if asked to do so by Medicare. Substantiation of the training may include ongoing CME and Training events, Medical Staff privileges in order to do the procedures, or attestation by peers.

A qualified physician for this service/procedure is defined as:

Physician (MD or DO) properly enrolled in Medicare, Licensed by the State with full scope of practice, with


Training and experience acquired through tenured practice or within the framework of an accredited residency and/or fellowship training program in the applicable specialty/subspecialty in the United States, reflecting equivalent education, training and expertise endorsed by an academic institution or specialty society in the United States.

Notice: Services performed for any given diagnosis must meet all of the indications and limitations stated in this policy, the general requirements for medical necessity as stated in CMS payment policy manuals, any and all existing CMS national coverage determinations, and all Medicare payment rules.The redetermination process may be utilized for consideration of services performed outside of the reasonable and necessary requirements in this LCD. "
37897,"MolDX: InivataÂ, InVisionFirstÂ®, Liquid Biopsy for Patients with Lung Cancer This test is a &#8220;liquid biopsy"". It is intended to assist physicians caring for patients who suffer from a common form of lung cancer and who have advanced disease.
This policy provides limited coverage for InvisionFirst&#174; - Lung (Inivata&#8482;, Research Triangle Park, NC) (hereafter InVision&#174;) a plasma-based, somatic comprehensive genomic profiling (CGP) test for patients with advanced (Stage IIIB/IV) non-small cell lung cancer (NSCLC):

At diagnosis

When results for EGFR single nucleotide variants (SNVs) and insertions and deletions (indels); rearrangements in ALK and ROS1; and SNVs for BRAF are not available AND when tissue-based CGP is infeasible [i.e., quantity not sufficient (QNS) for tissue-based CGP or invasive biopsy is medically contraindicated],



or

At progression

For patients progressing on or after chemotherapy or immunotherapy who have not been tested for EGFR SNVs and indels; rearrangements in ALK and ROS1; and SNVs for BRAFs, and for whom tissue-based CGP is infeasible; or
For patients progressing on EGFR tyrosine kinase inhibitors (TKIs).



If no genetic alteration is detected by InVision&#174; or if circulating tumor DNA (ctDNA) is insufficient/not detected, tissue-based genotyping should be considered. "
37903,"MolDX: InivataÂ, InVisionFirstÂ®, Liquid Biopsy for Patients with Lung Cancer This test is a &ldquo;liquid biopsy"". It is intended to assist physicians caring for patients who suffer from a common form of lung cancer and who have advanced disease.
This policy provides limited coverage for InvisionFirst&reg; - Lung (Inivata&trade;, Research Triangle Park, NC) (hereafter InVision&reg;) a plasma-based, somatic comprehensive genomic profiling (CGP) test for patients with advanced (Stage IIIB/IV) non-small cell lung cancer (NSCLC):

At diagnosis

When results for EGFR single nucleotide variants (SNVs) and insertions and deletions (indels); rearrangements in ALK and ROS1; and SNVs for BRAF are not available AND when tissue-based CGP is infeasible [i.e., quantity not sufficient (QNS) for tissue-based CGP or invasive biopsy is medically contraindicated],



or

At progression

For patients progressing on or after chemotherapy or immunotherapy who have not been tested for EGFR SNVs and indels; rearrangements in ALK and ROS1; and SNVs for BRAFs, and for whom tissue-based CGP is infeasible; or
For patients progressing on EGFR tyrosine kinase inhibitors (TKIs).



If no genetic alteration is detected by InVision&reg; or if circulating tumor DNA (ctDNA) is insufficient/not detected, tissue-based genotyping should be considered. "
37905,"MolDX: EnvisiaÂ, VeracyteÂ, Idiopathic Pulmonary Fibrosis Diagnostic Test This is a laboratory test which will assist physicians caring for patients who have developed pulmonary (lung) scarring.
This policy provides limited coverage for the Envisia&trade; Genomic Classifier (Veracyte&trade;, Inc., South San Francisco, CA), a tissue based multi-analyte assay with algorithm analysis test (hereafter called Envisia&trade;) for interstitial lung disease (ILD) patients who are suspected of having idiopathic pulmonary fibrosis (IPF) and who do not have a definitive usual interstitial pneumonia (UIP) pattern by high resolution computed tomography (HRCT) or other known cause of ILD. IPF suspicion increases significantly in patients greater than 60 years of age when HRCT is not definitive, and comorbidities in this population make clinicians reluctant to perform surgical lung biopsy to obtain a diagnosis due to significant procedure morbidity and mortality. Envisia&trade; testing is performed on less-invasive bronchoscopy transbronchial biopsy (TBB) samples and is intended to provide a categorical UIP or non-UIP result that along with clinical and radiographic information may guide treatment without the need or risk of surgical lung biopsy. "
37913,"MolDX: Breast Cancer IndexÂ® (BCI) Gene Expression Test This Medicare contractor will provide limited coverage for the Breast Cancer Index&reg; (BCI) gene expression test (Biotheranostics, Inc., San Diego, CA). The BCI test is used by physicians to provide a genomic-based estimate of distant recurrence risk when considering addition of chemotherapy, and/or late distant recurrence risk and endocrine responsiveness when considering extension of endocrine therapy, depending upon when in the continuum of care testing is requested.
The BCI test is covered for postmenopausal women with invasive breast cancer when the following criteria are met:

Pathology reveals invasive carcinoma of the breast that is estrogen-receptor positive (ER+) and/or progesterone receptor positive (PR+) and Human Epidermal Growth Factor Receptor 2 negative (HER2-); and
Patient has early-stage disease {Tumor, Node, Metastasis (TNM) stage T1-3, pN0-N1, M0}; and
Patient has no evidence of distant breast cancer metastasis (i.eg., non-relapsed); and
Test results will be used in determining treatment management of the patient for chemotherapy and/or endocrine therapy.
 "
37919,"MolDX: EnvisiaÂ, VeracyteÂ, Idiopathic Pulmonary Fibrosis Diagnostic Test This is a laboratory test which will assist physicians caring for patients who have developed pulmonary (lung) scarring.
This policy provides limited coverage for the Envisia&trade; Genomic Classifier (Veracyte&trade;, Inc., South San Francisco, CA), a tissue based multi-analyte assay with algorithm analysis test (hereafter called Envisia) for interstitial lung disease (ILD) patients who are suspected of having idiopathic pulmonary fibrosis (IPF), and who do not have a definitive usual interstitial pneumonia (UIP) pattern by high resolution computed tomography (HRCT), or other known cause of ILD. IPF suspicion increases significantly in patients greater than 60 years of age when HRCT is not definitive, and comorbidities in this population make clinicians reluctant to perform surgical lung biopsy to obtain a diagnosis due to significant procedure morbidity and mortality. Envisia&trade; testing is performed on less-invasive bronchoscopy transbronchial biopsy (TBB) samples, and is intended to provide a categorical UIP or non-UIP result, that along with clinical and radiographic information, may guide treatment without the need or risk of surgical lung biopsy. "
37921,"MolDX: InivataÂ, InVisionFirstÂ®, Liquid Biopsy for Patients with Lung Cancer This test is a &#8220;liquid biopsy&#8221;. It is intended to assist physicians caring for patients who suffer from a common form of lung cancer and who have advanced disease.
This policy provides limited coverage for InvisionFirst&#174; - Lung (Inivata&#8482;, Research Triangle Park, NC) (hereafter InVision&#174;) a plasma-based, somatic comprehensive genomic profiling (CGP) test for patients with advanced (Stage IIIB/IV) non-small cell lung cancer (NSCLC)

At diagnosis &#8211;

When results for EGFR single nucleotide variants (SNVs) and insertions and deletions (indels); rearrangements in ALK and ROS1; and SNVs for BRAF are not available AND when tissue-based CGP is infeasible [i.e., quantity not sufficient (QNS) for tissue-based CGP or invasive biopsy is medically contraindicated],
or



At progression &#8211;

For patients progressing on or after chemotherapy or immunotherapy who have not been tested for EGFR SNVs and indels; rearrangements in ALK and ROS1; and SNVs for BRAFs, and for whom tissue-based CGP is infeasible;
or

For patients progressing on EGFR tyrosine kinase inhibitors (TKIs),



If no genetic alteration is detected by InVision&#174; or if circulating tumor DNA (ctDNA) is insufficient/not detected, tissue-based genotyping should be considered. "
38014,Corneal Hysteresis This is a NON-coverage policy for all corneal hysteresis assessments as a means of risk assessment or monitoring for progression of ophthalmic disease activity. 
38016,"MolDX: Melanoma Risk Stratification Molecular Testing Molecular diagnostic tests used to assist in risk stratification of melanoma patients are covered when ALL of the following are true:

The patient has a personal history of melanoma AND:




Either

Has Stage T1b and above OR
Has T1a with documented concern about adequacy of microstaging


Is undergoing workup or being evaluated for treatment, AND
Does not have metastatic disease AND
Presumed risk for a positive Sentinel Lymph Node Biopsy (SLNB) based on clinical, histological, or other information is &gt;5% AND
Has a disease stage, grade, and Breslow thickness (or other qualifying conditions) within the intended use of the test



&nbsp;&nbsp;&nbsp;&nbsp;2. The TEST has demonstrated, as part of a Technical Assessment:&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;



Clinical validity of analytes tested in predicting metastatic disease ( or absence of metastice disease) in peer-reviewed scientific literature
Utility beyond clinical, histological, and radiographical factors in the ability to accurately stratify patients into risk groups to manage patient care, such by precluding unnecessary sentinel lymph node biopsies
Appropriate analytical validity
Performance characteristics equivalent or superior to other covered, similar tests



&nbsp;
&nbsp; "
38018,"MolDX: Melanoma Risk Stratification Molecular Testing Molecular diagnostic tests used to assist in risk stratification of melanoma patients are covered when ALL of the following are true:

The patient has a personal history of melanoma AND:

Either:

Has Stage T1b and above OR
Has T1a with documented concern about adequacy of microstaging


Is undergoing workup or being evaluated for treatment, AND
Does not have metastatic disease AND
Presumed risk for a positive Sentinel Lymph Node Biopsy (SLNB) based on clinical, histological, or other information is &gt;5% AND
Has a disease stage, grade, and Breslow thickness (or other qualifying conditions) within the intended use of the test


The TEST has demonstrated, as part of a Technical Assessment:

Clinical validity of analytes tested in predicting metastatic disease (or the absence of metastatic disease) in peer-reviewed scientific literature
Utility beyond clinical, histological, and radiographical factors in the ability to accurately stratify patients into risk groups to manage patient care, such by precluding unnecessary sentinel lymph node biopsies
Appropriate analytical validity
Performance characteristics equivalent or superior to other covered, similar tests


 "
38026,Corneal Hysteresis This is a NON-coverage policy for all corneal hysteresis (CH) assessments as a means of risk assessment or monitoring for progression of ophthalmic disease activity. 
38033,"Cervical Disc Replacement This A/B MAC considers United States Food and Drug Administration (FDA)-approved prosthetic cervical discs reasonable and necessary for the treatment of Medicare Beneficiaries with symptomatic cervical degenerative disease or herniated disc at a single level when all of the following criteria are met:&nbsp;

The device is approved by the FDA AND
The Beneficiary is skeletally mature AND
The Beneficiary has EITHER:

Intractable cervical radicular pain or myelopathy which has failed at least 6 weeks of conservativenon-operative treatment, including physician-directed pain management (e.g., pharmacotherapyaddressing neuropathic pain and physical therapy) OR
Beneficiary has severe or rapidly progressive symptoms of nerve root or spinal cord compressionrequiring hospitalization or immediate surgical intervention, AND


The Beneficiary must have clinical evidence of corresponding nerve root or spinal cord compressiondocumented by computed tomography (CT), myelography, or magnetic resonance imaging (MRI), AND
Cervical degenerative disc disease (CDDD) is from C3 to C7, AND
The Beneficiary is free from absolute contraindications to cervical disc replacement (CDR) which include:

Extreme obesity (BMI &gt; 40 kg/m2)
Significant cervical anatomical deformity
Allergy or sensitivity to implant materials (cobalt, chromium, molybdenum, polyethylene, titanium)
Active systemic infection or infection at the operating site
Osteoporosis or osteopenia
Marked cervical instability on resting lateral or flexion/extension radiographs demonstrated bytranslation greater than 3.5 mm, and/or greater than 11&deg; angular difference to that of either leveladjacent the treated level
Severe spondylosis
Clinically compromised vertebral bodies at affected level


Two-level procedures performed simultaneously may be considered reasonable and necessary if there isobjective clinical evidence of radiculopathy, myelopathy or spinal cord compression at 2 correspondingcontiguous levels. A CDR device FDA-approved for 2 levels is required.

CDR is considered investigational for all other indications and conditions including:

Disc replacement at 2 non-contiguous levels or 3 or more levels
Combined use of an artificial cervical disc and fusion
Prior surgery at the treated level
Previous fusion at another level
Any anatomical deformity (e.g., ankylosing spondylitis, trauma)
Any autoimmune disease or rheumatoid arthritis
Moderate to severe facet joint arthropathy at the involved level
Metabolic bone disease (e.g., osteoporosis, Paget&rsquo;s disease, osteomalacia, osteogenesis imperfecta) or taking medications known to potentially interfere with bone/soft tissue healing (e.g., steroids)
Malignancy
Chronic renal failure

Optimal outcomes of CDR procedures depend on the knowledge, skill and experience of the provider. Consequently, the provider performing the procedure must be capable of demonstrating documented training and experience relevant to cervical spine surgery.
Services will be considered medically reasonable and necessary only if performed by appropriately trained providers.

All CDR procedures must be performed by a licensed qualified physician
A licensed qualified physician for these services is defined as:

Having trained and acquired expertise within the framework of an accredited residency or fellowship program in the applicable specialty/subspecialty (e.g., neurosurgery, orthopedic spine) or must reflect equivalent education, training and expertise endorsed by an academic institution in spine surgery or by applicable specialty/subspecialty society, and
Is able to provide evidence of proficiency in the performance and management of CDR and CDDD.

 "
38043,"MolDX: Plasma-Based Genomic Profiling in Solid Tumors This is a limited coverage policy for next-generation sequencing (NGS) assays performed on solid tumor cell-free deoxyribonucleic acid (DNA) in plasma, from here on called &ldquo;liquid biopsies.&rdquo;
Criteria for Coverage 
Guardant360&reg; is covered only when all of the following conditions are met:

Patient has been diagnosed with a recurrent, relapsed, refractory, metastatic, or advanced solid tumor that did not originate from the central nervous system. Patients who would meet all of the indications on the Food and Drug Administration (FDA) label for larotrectinib if they are found to have a neurotrophic receptor tyrosine kinase&nbsp;(NTRK) mutation may be considered to have advanced cancer, and
Patient has not previously been tested with the Guardant360&reg; test for the same genetic content. For a patient who has been tested previously using Guardant360&reg; for cancer, that patient may not be tested again unless there is clinical evidence that the cancer has evolved wherein testing would be performed for different genetic content. Specifically, in patients with previously tested cancer, who have evidence of new malignant growth despite response to a prior targeted therapy, that growth may be considered to be sufficiently genetically different to require additional genetic testing, and
Patient is untreated for the cancer being tested, or the patient is not responding to treatment (e.g., progression or new lesions on treatment), and 
The patient has decided to seek further cancer treatment with the following conditions:

The patient is a candidate for further treatment with a drug that is either FDA-approved for that patient&rsquo;s cancer, or has a National Comprehensive Cancer Network (NCCN) 1 or NCCN 2A recommendation for that patient&rsquo;s cancer, and 
The FDA-approved indication or NCCN recommendation is based upon information about the presence or absence of a genetic biomarker tested for in the Guardant360&reg; assay, and


Tissue-based, comprehensive genomic profiling (CGP) is infeasible (e.g., quantity not sufficient for tissue-based CGP or invasive biopsy is medically contraindicated) or specifically in NSCLC Tissue-based CGP has shown no actionable mutations. 

If no alteration is detected by Guardant360&reg; or if circulating tumor deoxyribonucleic acid (ctDNA) is insufficient/not detected, tissue-based genotyping should be considered.
Other liquid biopsies will be covered for the same indications if they display similar performance in their intended used applications to Guardant360&reg;.
A wide array of cancer treatments have developed ranging from surgery to medications. One of the newer approaches to the medical treatment of cancer has been to use drugs based on genetic features of a malignancy. While many patients will not benefit from genetic testing to select treatment, for those whose cancers have select biomarkers, the treatment of choice often includes therapy targeting that specific biomarker or therapy being avoided because of a biomarker.1-13
In spite of the importance of actionable biomarker identification in cancer, research has shown that many patients do not receive genetic testing for the presence of actionable mutations in their cancers, and there are geographic disparities in testing with patients in rural areas and those receiving care at community treatment centers being less likely to receive testing.14-16&nbsp; In addition, logistical challenges to testing such as adequate tissue and the availability of any tissue have been identified as barriers to tissue-based genomic testing.15 Additionally, even among patients whose cancers were genomically profiled at diagnosis and found to have a mutation for which they are receiving targeted treatment, resistance to the initial targeted treatment may emerge. For some patients, the identification of a new mutation, not present in the original tissue sample and found in the blood, may allow the selection of a new targeted life-prolonging therapy.17 "
38045,"MolDX: Next-Generation Sequencing for Solid Tumors This policy describes and clarifies coverage for Lab-Developed Tests (LDTs), Food and Drug Administration (FDA)-cleared, and FDA-approved clinical laboratory tests utilizing Next-Generation Sequencing (NGS) in cancer as allowable under the National Coverage Determination (NCD) 90.2, under section D describing Medicare Administrative Contractor (MAC) discretion for coverage. This policy&rsquo;s scope is specific for solid tumor testing, and is exclusive of hematologic malignancies, circulating tumor DNA testing (ctDNA), and other cancer-related uses of NGS, such as germline testing in/for patients with cancer. "
38047,"MolDX: Next-Generation Sequencing Lab-Developed Tests for Myeloid Malignancies and Suspected Myeloid Malignancies This policy describes and clarifies coverage for Lab-Developed Tests (LDTs) and Food and Drug Administration (FDA)-approved or cleared clinical laboratory tests utilizing Next-Generation Sequencing (NGS) in cancer as allowable under the National Coverage Determination (NCD) 90.2, under section D describing Medicare Administrative Contractor (MAC) discretion for coverage, as well as for use of NGS in suspected myeloid neoplasms. This policy&rsquo;s scope is specific for myeloid malignancies and suspected malignancies, and is exclusive of solid tumor testing, circulating tumor DNA (ctDNA) testing, and other cancer-related uses of NGS, such as in germline testing. "
38051,"MolDX: Pigmented Lesion Assay This Medicare contractor will provide limited coverage for the Pigmented Lesion Assay / PLA (DermTech, Inc., La Jolla, CA), a Ribonucleic Acid (RNA) gene expression test conducted on skin samples obtained noninvasively via adhesive patches.
The PLA is indicated only for use on pigmented skin lesions, for which a diagnosis of melanoma is being considered. The test may only be ordered by clinicians who evaluate pigmented skin lesions and perform biopsies. The test is covered for use as a source of information on whether or not to perform a biopsy.
The specific characteristics that the lesion must have are as follows:

The lesion must meet 1 or more ABCDE criteria (Asymmetry, Border, Color, Diameter, Evolving)
Primary melanocytic skin lesions between 5mm and 19mm
Lesions where the skin is intact (i.e., non-ulcerated or non-bleeding lesions)
Lesions that do not contain a scar or were previously biopsied
Lesions not located in areas of psoriasis, eczema or similar skin conditions
Lesions not already clinically diagnosed as melanoma, or for which the clinical suspicion is sufficiently high that the treating clinician believes melanoma is a more likely diagnosis than not
Lesions in areas other than palms of hands, soles of feet, nails, mucous membranes and hair covered areas that cannot be trimmed

Additional coverage requirements:

The ordering clinician must also have a plan at the time of ordering the test to continue to monitor the skin lesion for changes if the test is negative. The record must also contain a photograph of the lesion at the time that the PLA is ordered to allow for appropriate evaluation in subsequent follow-up.
Records must clearly support that the ordering clinician has the knowledge, skills, and experience to evaluate and biopsy pigmented skin lesions. If this information is not contained with the chart of the beneficiary to whom a service is being rendered, it must be supported by other readily available documentation, such as credentialing documentation, or documentation of training in the performance of such tasks. Such documentation should be provided if there are documentation requests.
The ordering physician must clearly document the lesion site on the patient&rsquo;s body.
The test may not be ordered for the same lesion a second time.
Only 1 test may be used per patient per clinical encounter, in most cases. In roughly 10% of patients, a second test may be indicated for the same clinical encounter. For rare cases where more than 2 tests are indicated in a single clinical encounter, an appeal with supporting documentation may be submitted for additional tests.

The PLA is not intended to be used as a screening test in patients without melanocytic skin lesions. It is also not covered as an adjunctive test in lesions that are considered to already warrant a biopsy. The PLA is a decision tool for atypical melanocytic lesions prior to the decision to biopsy.
Specific Coverage Criteria
The PLA is indicated for use on melanocytic skin lesions with 1 or more clinical or historical characteristics suggestive of melanoma, including 1 or more ABCDE criteria when a clinician trained in the clinical diagnosis of skin cancer is considering the need for biopsy to rule out melanoma. The PLA should not be used on clinically obvious melanoma. The PLA result is 1 element of the overall clinical assessment, and should be used in combination with clinical and historical signs of melanoma to obtain additional information prior to a decision to biopsy.
(PLA positive lesions [LINC (LINC00518) and/or PRAME (preferentially expressed antigen of melanoma) detected] should be considered for biopsy. The biopsy decision of a PLA negative lesion should be based on the remainder of the entire clinical context.)
The PLA is indicated only for use on:

Primary melanocytic skin lesions between 5mm and 19mm
Lesions where the skin is intact (i.e., non-ulcerated or non-bleeding lesions)
Lesions that do not contain a scar or were previously biopsied
Lesions not located in areas of psoriasis, eczema or similar skin conditions
Lesions not clinically diagnosed as melanoma
Lesions in areas other than palms of hands, soles of feet, nails, mucous membranes and hair covered areas that cannot be trimmed

The PLA is not intended to be used as a screening test in patients without melanocytic skin lesions. It is also not covered as an adjunctive test in lesions that are considered to already warrant a biopsy. The PLA is a decision tool for atypical melanocytic lesions prior to the decision to biopsy.
The evaluation with the PLA is limited to order by a physician or other qualified healthcare professional. "
